"","STREET_ID","left_begin","left_end","right_begin","right_end","STREET","longitude","latitude","scaled_Count_Less1"
"270",12581278,201,299,200,298,"BOSTON ST",-76.0906203496983,43.0670976523481,1.68131868131868
"271",13017640,107,129,0,0,"EUCLID TER",-76.118104417669,43.0375337207345,2.76923076923077
"272",12575520,1001,1027,1000,1026,"COURT ST",-76.1531027875022,43.0751622791916,5.43956043956044
"273",12581229,3201,3227,3200,3220,"JAMES ST",-76.1025705246193,43.0690271694481,1.58241758241758
"274",13001392,1101,1101,1100,1100,"LEMOYNE AVE",-76.1565934430163,43.0787009380571,3.36263736263736
"275",12581014,2341,2399,2334,2364,"JAMES ST",-76.114122750292,43.0684864306265,2.07692307692308
"276",12580517,1435,1499,1500,1508,"TEALL AVE",-76.1229521340694,43.0690741390099,2.86813186813187
"277",13001423,123,199,136,198,"LAMSON ST",-76.1000816691456,43.0708221648055,1.58241758241758
"278",12575323,701,799,700,798,"COURT ST",-76.1555184647823,43.072016676271,7.21978021978022
"279",12575313,1201,1299,1200,1298,"FIRST NORTH ST",-76.1555184647823,43.072016676271,7.21978021978022
"280",12581040,101,127,100,126,"FOBES AVE",-76.1113379341797,43.0699903590403,2.07692307692308
"281",12580598,1401,1417,1400,1416,"COURT ST",-76.1476939394866,43.0776423085464,3.26373626373626
"282",12581048,201,299,200,260,"HAZELHURST AVE",-76.1128657151114,43.0716749078064,2.37362637362637
"283",12581151,931,999,932,998,"GLENCOVE RD",-76.1021910654904,43.0642767414865,2.27472527472527
"284",12580922,201,299,200,298,"MARIPOSA ST",-76.1200406853881,43.062056131877,3.36263736263736
"285",12580970,301,399,0,0,"FOREST HILL DR",-76.110886979742,43.0638673452515,3.16483516483516
"286",13017642,921,921,920,920,"EUCLID AVE",-76.1178687116006,43.0368620464487,2.57142857142857
"287",12580142,601,609,600,608,"POND ST",-76.1506908378628,43.0670062269729,7.31868131868132
"288",12580566,1101,1199,1100,1198,"KIRKPATRICK ST",-76.1489758763444,43.0751512130082,5.14285714285714
"289",12581408,301,389,300,382,"NORWOOD AVE",-76.1098936874485,43.0734718652721,2.37362637362637
"290",12580585,101,199,100,198,"MARTIN ST",-76.1470996257094,43.0779658362072,2.96703296703297
"291",12575543,301,399,300,398,"WILLUMAE DR",-76.1534579096293,43.0775464662389,4.35164835164835
"292",12580593,405,499,406,498,"CADILLAC ST",-76.1493658988486,43.0799709367863,2.07692307692308
"293",12580592,201,299,200,298,"MARTIN ST",-76.1493658988486,43.0799709367863,2.07692307692308
"294",13001230,1,31,2,30,"PARK ST TO OLD LIVERPOOL ROAD RAMP",-76.1761172616971,43.0776816150127,1.48351648351648
"295",12580271,1203,1227,1212,1226,"HIGHLAND ST",-76.1419704429249,43.0697158522369,6.42857142857143
"296",12580555,2501,2599,2500,2598,"GRANT BLVD",-76.1498126237176,43.0740092439404,6.32967032967033
"297",12575502,101,119,100,118,"PENNSYLVANIA AVE",-76.1579425110389,43.0768915803119,3.95604395604396
"298",12575527,0,0,200,298,"WILLUMAE DR",-76.1522118131686,43.0771244881456,4.25274725274725
"299",12580766,201,299,206,298,"KENWICK DR",-76.1351974599971,43.0748130734252,3.16483516483516
"300",12580283,301,399,300,398,"CLEVELAND AVE",-76.1442482422388,43.071556161228,6.62637362637363
"301",13017639,0,0,108,120,"EUCLID TER",-76.118104417669,43.0375337207345,2.76923076923077
"302",12580293,101,161,100,160,"WORDEN AVE",-76.1400943248382,43.072234042052,5.53846153846154
"303",12580567,1301,1309,1242,1298,"COURT ST",-76.1491080338382,43.0768707054515,3.75824175824176
"304",12575237,1925,1929,1926,1930,"PARK ST",-76.1655262625159,43.0714790210298,3.56043956043956
"305",12580629,201,233,200,232,"HILLSIDE ST",-76.1428293328615,43.0769223134751,2.76923076923077
"306",12580275,101,199,100,198,"SAILE ST",-76.1431124862066,43.0708880958067,6.52747252747253
"307",12581116,201,299,200,298,"RIGI AVE",-76.1042328741851,43.0708810784517,2.07692307692308
"308",12580339,201,299,200,298,"PARK ST",-76.1349786431567,43.0632952269625,6.62637362637363
"309",12581018,101,189,100,188,"NORTH AVE",-76.1134069249323,43.0685200019119,2.07692307692308
"310",12581099,201,299,200,298,"NORWOOD AVE",-76.1096636557737,43.0706238596973,1.97802197802198
"311",12580301,201,299,200,298,"MERTENS AVE",-76.1378263239552,43.0710642126491,4.84615384615385
"312",12575510,2701,2737,0,0,"GRANT BLVD",-76.1537527627173,43.0744072194412,5.83516483516483
"313",12580201,127,153,112,198,"GRIFFITHS ST",-76.1441846529183,43.0685273755677,6.82417582417582
"314",12581058,301,399,300,398,"MARLBOROUGH RD",-76.1121483388389,43.0717078888247,2.37362637362637
"315",12581004,2201,2299,2212,2298,"JAMES ST",-76.1165789868235,43.068018431303,2.07692307692308
"316",12580268,1335,1343,1334,1398,"BUTTERNUT ST",-76.1432953130386,43.0702746730027,6.62637362637363
"317",12575155,1313,1399,1312,1398,"N STATE ST",-76.1574665103976,43.063796580331,7.71428571428571
"318",12572818,201,219,200,220,"ERIE ST",-76.1900345816215,43.0528843132973,2.07692307692308
"319",12572815,701,799,700,798,"WILLIS AVE",-76.1920289158879,43.0521276604437,1.48351648351648
"320",12575281,311,399,310,398,"COURT ST",-76.1585905033554,43.0679072108102,7.61538461538461
"321",12580045,401,403,404,404,"POND ST",-76.1519742466533,43.0653040272821,7.51648351648352
"322",12580979,201,299,200,298,"WOODBINE AVE",-76.109827105906,43.0661893949508,2.76923076923077
"323",12575186,201,299,200,298,"POND ST",-76.1528905765548,43.064076574773,7.71428571428571
"324",13001321,301,349,300,348,"GENANT DR",-76.1541259862732,43.0570214112128,8.6043956043956
"325",12578361,301,307,300,310,"GREENWAY AVE",-76.1193903674886,43.0549680105015,2.96703296703297
"326",13009742,1,9,2,8,"DIPPOLD AVE",-76.1474532437726,43.0846342302647,1.48351648351648
"327",12580252,1,9,2,8,"SCHILLER PARK RD",-76.1363352919045,43.0669258241039,6.52747252747253
"328",13028326,131,149,130,148,"GRANT TER",-76.1212893376452,43.0721282160886,2.76923076923077
"329",12580715,1601,1621,1600,1620,"LEMOYNE AVE",-76.1480979291834,43.0838404389503,1.87912087912088
"330",12572333,539,699,600,698,"VELASKO RD",-76.1863195894357,43.0309531445748,1.58241758241758
"331",12580710,101,199,100,198,"CHATHAM PL",-76.1452055969352,43.0818219477017,1.68131868131868
"332",12580563,107,199,106,198,"CADILLAC ST",-76.1522118131686,43.0771244881456,4.25274725274725
"333",12580474,701,799,700,798,"HELEN ST",-76.1355051679259,43.0711786337846,4.15384615384615
"334",12581118,719,817,800,898,"COUGHLIN AVE",-76.1043933555433,43.0737152779966,2.17582417582418
"335",12581052,103,107,102,106,"BEACON RD",-76.1148022153305,43.073747556152,2.37362637362637
"336",12580557,1001,1099,1000,1098,"KIRKPATRICK ST",-76.1498126237176,43.0740092439404,6.32967032967033
"337",12581045,129,199,128,198,"FOBES AVE",-76.1113544243144,43.0705412797299,2.07692307692308
"338",12580528,101,199,100,124,"FORDHAM RD",-76.1230972836612,43.0713785419978,2.96703296703297
"339",12575064,301,347,300,346,"W BEAR ST",-76.166184156814,43.0642236750032,6.82417582417582
"340",12581087,101,199,100,198,"NICHOLS AVE",-76.1038995039516,43.0689651561286,1.78021978021978
"341",12581046,201,299,200,298,"NORTON AVE",-76.1121483388389,43.0717078888247,2.37362637362637
"342",12581189,3301,3399,3300,3318,"BURNET AVE",-76.0926192590109,43.0609780481158,2.27472527472527
"343",12575517,2601,2699,2600,2698,"GRANT BLVD",-76.1516494009726,43.0743636809667,5.83516483516483
"344",12580260,1101,1199,1100,1198,"OAK ST",-76.1363352919045,43.0669258241039,6.52747252747253
"345",12575246,101,199,0,0,"WASHINGTON SQ",-76.1621260903085,43.0700964232667,5.14285714285714
"346",12581092,101,199,100,198,"NORWOOD AVE",-76.1106044232967,43.069471365943,2.07692307692308
"347",12580539,1625,1699,1624,1698,"TEALL AVE",-76.1230824937876,43.071109748758,2.96703296703297
"348",12575223,1319,1399,1320,1398,"N SALINA ST",-76.160208844444,43.0678326730558,7.31868131868132
"349",12581240,201,299,200,298,"WINTHROP RD",-76.0971029505722,43.0657179253936,2.47252747252747
"350",12575301,601,699,600,698,"KIRKPATRICK ST",-76.1540021888886,43.0683410482247,7.71428571428571
"351",12580644,101,121,100,122,"HERZ ST",-76.1378761079969,43.0757565034423,3.16483516483516
"352",12573971,101,109,100,108,"W LAUREL ST",-76.1520736864252,43.0560763602606,8.20879120879121
"353",13012323,201,299,200,298,"MILDRED AVE",-76.118659957269,43.0690231738655,2.47252747252747
"354",12580479,101,199,100,204,"KENWICK DR",-76.1350120757148,43.0724762155961,3.65934065934066
"355",12575289,401,411,400,412,"KIRKPATRICK ST",-76.1557166554777,43.066045762007,7.81318681318681
"356",13001234,69,99,68,98,"PARK ST TO ONONDAGA LAKE PKWY RAMP",-76.1761172616971,43.0776816150127,1.48351648351648
"357",13006019,41,49,40,48,"DESTINY USA SERVICE RD",-76.1690811869537,43.070043613172,3.46153846153846
"358",12575201,99,99,98,98,"W BEAR ST",-76.1639460194135,43.0661347494611,6.32967032967033
"359",12580214,915,945,916,944,"POND ST",-76.147849673712,43.07081418816,6.82417582417582
"360",13001308,201,299,200,298,"NBT BANK PKWY",-76.1660868932832,43.075713549371,2.47252747252747
"361",12580363,101,133,100,132,"ROBINSON ST",-76.1277817833579,43.0580170165445,3.85714285714286
"362",12575295,701,799,700,798,"DANFORTH ST",-76.1556554154802,43.0690040938532,7.61538461538461
"363",12580141,529,599,530,598,"CARBON ST",-76.149712899404,43.066618267479,7.51648351648352
"364",12575206,401,499,400,498,"SUNSET AVE",-76.1619776869924,43.0661248500037,7.31868131868132
"365",13001403,1,9,2,8,"JAMES HEATH RD",-76.1249714173623,43.063897381701,3.46153846153846
"366",12578287,205,299,200,220,"OAK ST",-76.1332787142544,43.0552234052323,6.23076923076923
"367",12580951,401,499,400,498,"HILLSDALE AVE",-76.1082039426388,43.0617227558301,2.86813186813187
"368",12580069,1001,1099,1000,1098,"LODI ST",-76.1425690141682,43.0575078078413,7.71428571428571
"369",12581187,201,299,200,298,"ABERDEEN TER",-76.0946908304881,43.0622895339207,2.27472527472527
"370",12580911,501,599,500,598,"BOYDEN ST",-76.1199864171445,43.0612921577026,3.56043956043956
"371",12575086,301,399,300,398,"W DIVISION ST",-76.1589608187962,43.0585760556398,8.8021978021978
"372",13001126,1471,1475,1472,1476,"EB I 690",-76.1765229976577,43.0561254152088,2.37362637362637
"373",13001377,231,299,230,298,"WHITWELL DR",-76.1375874341986,43.0660960078457,7.02197802197802
"374",12580413,403,499,402,498,"SHUART AVE",-76.1245950679716,43.0620663815571,3.56043956043956
"375",12575598,537,565,536,564,"SEVENTH NORTH ST",-76.1575916079091,43.0827514836159,1.48351648351648
"376",12580467,601,699,600,698,"HELEN ST",-76.1353779430248,43.069408603608,4.74725274725275
"377",12580660,811,899,800,898,"WADSWORTH ST",-76.1395021927337,43.077804035565,2.67032967032967
"378",12575503,2901,2923,2900,2924,"GRANT BLVD",-76.1572183300058,43.075809307298,4.45054945054945
"379",12575501,801,809,800,810,"WOLF ST",-76.1599806261306,43.0769185670247,3.36263736263736
"380",12580453,701,789,700,788,"RUGBY RD",-76.1313677836348,43.0678345098205,3.36263736263736
"381",12581117,101,199,100,198,"COLBY AVE",-76.1029713619944,43.0709385209468,1.68131868131868
"382",12580968,401,499,400,498,"NICHOLS AVE",-76.1033207569595,43.06195461365,2.57142857142857
"383",12575476,1601,1619,1600,1618,"FIRST NORTH ST",-76.1617685455679,43.0745240602038,3.56043956043956
"384",12580113,201,299,200,298,"S CARBON ST",-76.141548229225,43.0640599833171,7.21978021978022
"385",12580116,901,999,900,998,"HIGHLAND ST",-76.141548229225,43.0640599833171,7.21978021978022
"386",12580977,401,499,400,498,"GLENCOVE RD",-76.1096337941566,43.063922892455,3.16483516483516
"387",13001380,97,99,96,98,"SCHILLER PARK RD",-76.1376365456761,43.0668048082024,6.92307692307692
"388",13001243,1,99,2,98,"BUCKLEY RD FROM NB I 81 RAMP",-76.1752861009126,43.0775041223605,1.48351648351648
"389",13019011,111,199,0,0,"STEDMAN ST",-76.1562736973453,43.0791797213992,3.36263736263736
"390",12580614,201,299,200,298,"WELDON AVE",-76.1452341622399,43.0809077478345,1.87912087912088
"391",12580264,1201,1299,1200,1298,"OAK ST",-76.1364372529517,43.0684692896907,5.63736263736264
"392",12580632,101,199,100,198,"HUNTLEY ST",-76.1422232704195,43.0773935744736,2.96703296703297
"393",12579013,201,299,200,298,"SMITH ST",-76.0906225348436,43.0520637402071,1.48351648351648
"394",12575228,1,99,2,98,"HIAWATHA BLVD W TO LODI RAMP",-76.1680196865509,43.0697078036158,3.56043956043956
"395",12575219,201,299,200,298,"LEMOYNE AVE",-76.1645209115448,43.0680898723465,5.04395604395604
"396",12580536,1501,1525,1510,1598,"TEALL AVE",-76.1229765564443,43.069423947808,2.86813186813187
"397",12580607,1701,1715,1704,1798,"COURT ST",-76.1445691912348,43.0793615881367,1.97802197802198
"398",12575500,3001,3099,3000,3098,"GRANT BLVD",-76.1583955626163,43.0762925963018,4.05494505494505
"399",12580564,107,199,100,198,"FORDLAND AVE",-76.1512099180054,43.0767241034139,4.35164835164835
"400",12573579,117,199,116,198,"HUNTER AVE",-76.169202418325,43.0570257415366,5.63736263736264
"401",12573577,601,605,600,604,"SPENCER ST",-76.169202418325,43.0570257415366,5.63736263736264
"402",12580575,201,299,200,298,"DALE ST",-76.1437355597254,43.0762590821127,3.06593406593407
"403",12580565,1201,1299,1204,1240,"COURT ST",-76.1502860405141,43.0763599601043,4.45054945054945
"404",12575136,1,89,2,88,"COURT ST FROM NB I 81 RAMP",-76.1580282714723,43.0625091205288,8.01098901098901
"405",12580712,901,907,900,906,"CADILLAC ST",-76.144995095244,43.0831911848761,1.38461538461538
"406",12575478,501,599,500,598,"HIAWATHA BLVD E",-76.1632842604101,43.0751160366571,3.26373626373626
"407",13001298,131,199,130,198,"NBT BANK PKWY",-76.1696537953352,43.0754407529474,2.47252747252747
"408",12581243,3429,3499,3500,3502,"JAMES ST",-76.0989190099407,43.0691997808824,1.48351648351648
"409",12580039,1701,1799,1700,1798,"LODI ST",-76.1502819702631,43.0616672561912,8.50549450549451
"410",12580239,1001,1099,1000,1098,"HIGHLAND ST",-76.141714612716,43.0664930529162,7.12087912087912
"411",12581079,701,799,700,798,"NORTHCLIFFE RD",-76.1061476968503,43.06636270062,2.67032967032967
"412",13001262,73,81,72,80,"ONONDAGA LAKE PKWY TO PARK ST RAMP",-76.1750948404118,43.0765568894429,1.58241758241758
"413",12581423,301,389,300,388,"N MIDLER AVE",-76.10563020464,43.07366954271,2.17582417582418
"414",12580198,601,699,600,698,"JOHN ST",-76.1447989294183,43.0676785834069,7.21978021978022
"415",12580920,201,299,200,298,"SUNNYCREST RD",-76.1134831024115,43.0614742190855,3.65934065934066
"416",12581222,1001,1099,1000,1098,"NORTHCLIFFE RD",-76.1023588001189,43.0664786252993,2.37362637362637
"417",12581003,2129,2199,2200,2210,"JAMES ST",-76.1169827668974,43.0678128550781,2.07692307692308
"418",12580679,601,699,600,698,"DARLINGTON RD",-76.1366472833654,43.0789715987211,2.47252747252747
"419",12580599,1419,1431,1418,1498,"COURT ST",-76.1470996257094,43.0779658362072,2.96703296703297
"420",12574871,1401,1421,1400,1420,"WILLIS AVE",-76.1982536098098,43.0609712902556,1.08791208791209
"421",13001383,317,399,0,0,"FIRST NORTH ST",-76.1471878450486,43.0685333874744,7.21978021978022
"422",13001391,947,999,950,998,"TURTLE ST",-76.1540810699728,43.0767281463338,4.45054945054945
"423",12575524,201,299,200,298,"BURDICK AVE",-76.1540810699728,43.0767281463338,4.45054945054945
"424",12575495,701,799,700,798,"BEAR ST",-76.1586345092213,43.0732599173308,5.34065934065934
"425",13001224,93,99,92,98,"ONONDAGA LAKE PKWY TO DESTINY RAMP",-76.1715514925396,43.0738610857445,2.37362637362637
"426",12575540,201,299,200,298,"SIXTH NORTH ST",-76.1571670240717,43.0804911882086,2.47252747252747
"427",12580595,501,501,500,504,"CADILLAC ST",-76.1487803924384,43.080427660776,1.97802197802198
"428",12580663,1001,1025,1000,1026,"WADSWORTH ST",-76.1429475264668,43.0802496384942,1.97802197802198
"429",12580193,301,399,300,398,"GRIFFITHS ST",-76.1459689872517,43.0692443096406,7.02197802197802
"430",12572805,107,199,104,198,"ESSEX ST",-76.1934510425201,43.0565384632567,1.38461538461538
"431",12572803,1001,1099,1000,1098,"WILLIS AVE",-76.1947692346768,43.0560264119297,1.28571428571429
"432",12580380,801,899,800,898,"WINTON ST",-76.124601108751,43.059949143404,3.26373626373626
"433",12580210,901,999,900,998,"KIRKPATRICK ST",-76.1513632418442,43.0718895775389,7.12087912087912
"434",12575310,601,699,600,698,"BEAR ST",-76.1595252256123,43.0720485692995,5.63736263736264
"435",12580140,601,633,600,634,"CARBON ST",-76.1506908378628,43.0670062269729,7.31868131868132
"436",12581063,101,199,100,198,"COUGHLIN AVE",-76.1116127069857,43.0733917613586,2.37362637362637
"437",12580209,101,199,100,198,"CULBERT ST",-76.1512641679352,43.0702995220776,7.31868131868132
"438",12580202,813,999,900,998,"FIRST NORTH ST",-76.1512641679352,43.0702995220776,7.31868131868132
"439",12580627,1841,1845,1828,1838,"BUTTERNUT ST",-76.1427257105255,43.0765003197738,3.16483516483516
"440",13001278,81,99,80,98,"DESTINY USA DR",-76.1697181775637,43.0694514585305,3.36263736263736
"441",13001157,81,99,80,98,"N CLINTON RAMP TO BUTTERNUT ST RAMP",-76.1544466746402,43.054687614825,8.6043956043956
"442",13001158,1,79,2,78,"N CLINTON RAMP TO BUTTERNUT ST RAMP",-76.1534338546613,43.0549041193413,8.50549450549451
"443",12575545,1101,1199,1100,1140,"TURTLE ST",-76.1534579096293,43.0775464662389,4.35164835164835
"444",12580465,101,199,100,198,"KLINE ST",-76.1297185923451,43.0682662270971,3.06593406593407
"445",12580613,201,299,200,298,"MALVERNE DR",-76.1436998037039,43.0798361483723,1.97802197802198
"446",12580621,1719,1799,1700,1718,"BUTTERNUT ST",-76.142557998644,43.0748089451803,4.15384615384615
"447",13001397,0,0,0,0,"LEMOYNE AVE SERVICE",-76.1472740712541,43.0842392209428,1.58241758241758
"448",13001381,0,0,0,0,"SCHILLER PARK NORTH ENT",-76.1388579612516,43.0692639281263,6.52747252747253
"449",12575260,1101,1105,1100,1106,"CARBON ST",-76.1603852180858,43.0709011912659,5.73626373626374
"450",12575258,401,499,400,498,"LEMOYNE AVE",-76.1624522634974,43.0708562324697,4.84615384615385
"451",12581127,101,199,100,198,"CHAMPLIN DR",-76.1019951385318,43.0620162749196,2.47252747252747
"452",12575306,901,999,900,998,"CARBON ST",-76.1572861469416,43.0696512022665,7.31868131868132
"453",12580280,101,199,100,198,"WILKIE PL",-76.1401225135665,43.0706181184126,6.52747252747253
"454",12575490,701,799,700,798,"HIAWATHA BLVD E",-76.1614845533947,43.0775179886947,2.86813186813187
"455",12575537,801,899,800,898,"HIAWATHA BLVD E",-76.1605879920157,43.0787249574091,2.57142857142857
"456",12575381,2291,2399,2290,2398,"PARK ST",-76.1733779661963,43.0765901233255,1.87912087912088
